"Media ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","User Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Poster url","Collection","Locked Fields","View Count"
"24712","The Andy Griffith Show","N/A","Andy's Vacation","1964","4","22","TV-G","Andy decides to take a vacation in the mountains and leaves Barney to guard a prisoner the state police have brought in. Inevitably, the prisoner escapes Barney's grasp and flees into the mountains -- the very same mountains Andy is vacationing in.","8.0","N/A","CBS","1964-03-09","Jeffrey Hayden","Everett Greenbaum - Jim Fritzell","0:25:22","2018-12-22","2018-12-23","/library/metadata/24712/thumb/1545581054","N/A","N/A","N/A"
"24713","The Andy Griffith Show","N/A","Andy Saves Gomer","1964","4","23","TV-G","After Andy extinguishes a small fire that started at the filling station while Gomer was napping, Gomer believes Andy saved his life and makes a pest of himself trying to repay the debt. Andy decides to stage an accident and let Gomer ""rescue"" him, but it's Gomer that ends up needing the rescuing.","4.0","N/A","CBS","1964-03-16","N/A","Harvey Bullock","0:25:43","2018-12-22","2018-12-23","/library/metadata/24713/thumb/1545581054","N/A","N/A","N/A"
"24714","The Andy Griffith Show","N/A","Bargain Day","1964","4","24","TV-G","Aunt Bee decides to buy 150 pounds of beef at a discount from a new butcher in town. She stores in in her ""discount"" freezer, which immediately breaks down. With her beef about to go bad, she learns that the only one in town with a freezer bug enough to save her beef is her original butcher.","5.0","N/A","CBS","1964-03-23","Jeffrey Hayden","John Whedon","0:24:49","2018-12-22","2018-12-23","/library/metadata/24714/thumb/1545581054","N/A","N/A","N/A"
"24715","The Andy Griffith Show","N/A","Divorce, Mountain Style","1964","4","25","TV-G","Charlene Darling returns to Mayberry and announces that she has divorced her husband and now, according to folklore, must marry Andy. Desperate for a way out, Andy reads up on mountain folklore and finds a peculiar ritual that will void the marriage, if only he can get Barney to ride the horse.","4.0","N/A","CBS","1964-03-30","Jeffrey Hayden","Everett Greenbaum - Jim Fritzell","0:25:47","2018-12-22","2018-12-23","/library/metadata/24715/thumb/1545581054","N/A","N/A","N/A"
"24716","The Andy Griffith Show","Deal is a Deal","A Deal is a Deal","1964","4","26","TV-G","When Opie and his friends are scammed into selling a useless skin ointment, Barney and Gomer try to help convince the company their product is more valuable than they think. When the scheme backfires, however, the whole gang learns a lesson in the art of the deal.","6.0","N/A","CBS","1964-04-06","Jeffrey Hayden","John Whedon","0:24:21","2018-12-22","2018-12-23","/library/metadata/24716/thumb/1545581054","N/A","N/A","N/A"
"24717","The Andy Griffith Show","N/A","Fun Girls","1964","4","27","TV-G","Helen and Thelma Lou are horrified to see Andy and Barney escorting a couple of ""fun girls"" from Mount Pilot the night before the big dance. The boys know they were innocently making sure the ""girls' got home alright, but it will take some fancy two-steppin' at the dance to get Helen and Thelma Lou to believe it.","6.0","N/A","CBS","1964-04-13","Coby Ruskin","Aaron Ruben","0:25:49","2018-12-22","2018-12-23","/library/metadata/24717/thumb/1545581054","N/A","N/A","N/A"
"24718","The Andy Griffith Show","Return of Malcolm Merriweather","The Return of Malcolm Merriweather","1964","4","28","TV-G","Everybody's favorite Englishman Malcolm Merriweather stops by Mayberry once again. This time he's having trouble finding money to finish his bicycle tour of America. Andy decides to hire him to help Aunt Bee around the house, but Malcolm only succeeds in making her feel useless.","5.0","N/A","CBS","1964-04-20","Coby Ruskin","Harvey Bullock","0:24:43","2018-12-22","2018-12-23","/library/metadata/24718/thumb/1545581054","N/A","N/A","N/A"
"24719","The Andy Griffith Show","Rumor","The Rumor","1964","4","29","TV-G","After Barney sees Andy and Helen kissing in a jewelery store, he becomes convinced they are secretly engaged and decides to throw a surprise engagement party, much to the chagrin of the un-engaged Andy and Helen.","7.0","N/A","CBS","1964-04-27","Coby Ruskin","Everett Greenbaum - Jim Fritzell","0:25:48","2018-12-22","2018-12-23","/library/metadata/24719/thumb/1545581054","N/A","N/A","N/A"
"24720","The Andy Griffith Show","N/A","Barney and Thelma Lou, Phfftt","1964","4","30","TV-G","After an off-hand comment puts Barney in the doghouse with Thelma Lou, he sees her spending her free time with Gomer instead. Not wanting to hurt his friend, Gomer tries to get her to stop seeing him by falsely professing his love, but ends up engaged to her instead.","5.0","N/A","CBS","1964-05-04","N/A","Bill Idelson - Sam Bobrick","0:25:52","2018-12-22","2018-12-23","/library/metadata/24720/thumb/1545581054","N/A","N/A","N/A"
"24721","The Andy Griffith Show","N/A","Back to Nature","1964","4","31","TV-G","While on a camping trip with Opie and his friends, Barney brags to Gomer about his outdoor skills and promptly gets them lost in the woods. When Andy finally does find them, he and Gomer hatch a plan to save Barney the embarrassment and prove to everyone what a mountain man he really is.","7.0","N/A","CBS","1964-05-11","Coby Ruskin","Harvey Bullock","0:25:25","2018-12-22","2018-12-23","/library/metadata/24721/thumb/1545581054","N/A","N/A","N/A"
"24722","The Andy Griffith Show","N/A","Gomer Pyle, U.S.M.C.","1964","4","32","TV-G","Gomer decides to join the Marines, and Andy helps out by secretly convincing the drill instructor that Gomer is the son of a decorated general. The drill instructor takes Gomer under his wing and gets him to pass his inspection with flying colors, only to find out later the truth behind Gomer's lineage. (Pilot episode for the spin-off series ""Gomer Pyle, U.S.M.C."")","5.0","N/A","CBS","1964-05-19","Aaron Ruben","Aaron Ruben","0:25:29","2018-12-22","2018-12-23","/library/metadata/24722/thumb/1545581054","N/A","N/A","N/A"
"24658","The Andy Griffith Show","N/A","Opie Loves Helen","1964","5","1","TV-G","Opie develops a crush on his teacher, Ms. Crump, and Andy sees that the only way to get Opie to forget about it is to admit to him that he and Helen are an ""item.""","N/A","N/A","CBS","1964-09-21","Aaron Ruben","Bob Ross","0:25:56","2018-12-22","2018-12-23","/library/metadata/24658/thumb/1545581054","N/A","N/A","N/A"
"24659","The Andy Griffith Show","N/A","Barney's Physical","1964","5","2","TV-G","New height and weight requirements go into effect for all law enforcement officers, which threatens to put Barney out of a job unless Andy can figure out a way to throw around some much-needed weight.","6.0","N/A","CBS","1964-09-28","Howard Morris","Bob Ross","0:24:45","2018-12-22","2018-12-23","/library/metadata/24659/thumb/1545581055","N/A","N/A","N/A"
"24660","The Andy Griffith Show","N/A","Family Visit","1964","5","3","TV-G","Aunt Bee's sister Nora and her family come to visit and drive everybody crazy. When Nora's husband starts going around town acting like a police officer, Andy decides to give him a taste of the life of a real lawman.","4.0","N/A","CBS","1964-10-05","Howard Morris","Everett Greenbaum - Jim Fritzell","0:25:37","2018-12-22","2018-12-23","/library/metadata/24660/thumb/1545581055","N/A","N/A","N/A"
"24661","The Andy Griffith Show","Education of Ernest T. Bass","The Education of Ernest T. Bass","1964","5","4","TV-G","Ernest T. Bass returns to Mayberry to get an education so his girlfriend will marry him. But when he meets his new teacher Helen, he falls in love with her. Now Andy has to help Helen give Ernest all the facts he needs, including the one about the true object of his affection.","6.0","N/A","CBS","1964-10-12","Alan Rafkin","Everett Greenbaum - Jim Fritzell","0:25:50","2018-12-22","2018-12-23","/library/metadata/24661/thumb/1545581055","N/A","N/A","N/A"
"24662","The Andy Griffith Show","N/A","Aunt Bee's Romance","1964","5","5","TV-G","Aunt Bee's old flame Roger comes to town for a visit and starts driving Andy and Opie crazy. Andy tries to give him the benefit of the doubt for Aunt Bee's sake, until Roger threatens to stay forever.","3.0","N/A","CBS","1964-10-19","Howard Morris","Harvey Bullock","0:25:21","2018-12-22","2018-12-23","/library/metadata/24662/thumb/1545581055","N/A","N/A","N/A"
"24663","The Andy Griffith Show","N/A","Barney's Bloodhound","1964","5","6","TV-G","Barney buys an old bloodhound to help him and Andy track down a prison escapee, but he only succeeds in getting them both taken hostage. That's when Andy remembers the dog's one pet peeve.","6.0","N/A","CBS","1964-10-26","Howard Morris","Bill Idelson - Sam Bobrick","0:25:32","2018-12-22","2018-12-23","/library/metadata/24663/thumb/1545581055","N/A","N/A","N/A"
"24664","The Andy Griffith Show","N/A","Man in the Middle","1964","5","7","TV-G","A lover's spat between Barney and Thelma Lou blows out of proportion and ends up involving Andy and Helen. Soon all four are not speaking and it's up to Barney to fix things, but he'll have to make up with Thelma Lou first.","4.0","N/A","CBS","1964-11-02","N/A","David Evans - Gus Adrian","0:24:43","2018-12-22","2018-12-23","/library/metadata/24664/thumb/1545581055","N/A","N/A","N/A"
"24665","The Andy Griffith Show","N/A","Barney's Uniform","1964","5","8","TV-G","Barney angers a local businessman who threatens to break every bone in his body if he sees him out of uniform, so Barney starts wearing his uniform everywhere. Andy has an idea to help him by changing a little more than his clothes.","5.0","N/A","CBS","1964-11-09","Coby Ruskin","Bill Idelson - Sam Bobrick","0:25:44","2018-12-22","2018-12-23","/library/metadata/24665/thumb/1545581055","N/A","N/A","N/A"
"24666","The Andy Griffith Show","N/A","Opie's Fortune","1964","5","9","TV-G","Opie finds a change purse with $50 and Andy tells him he can keep it if no one claims it in seven days. On the seventh day the owner comes looking for the money, and Andy discovers Opie has already spent it.","5.0","N/A","CBS","1964-11-16","Coby Ruskin","Art Baer - Ben Joelson","0:25:45","2018-12-22","2018-12-23","/library/metadata/24666/thumb/1545581055","N/A","N/A","N/A"
"24667","The Andy Griffith Show","N/A","Goodbye, Sheriff Taylor","1964","5","10","TV-G","While Andy is away in Raleigh considering a job offer, Barney is left as acting sheriff and dreams of the day he'll have the job. When he ends up causing more trouble than he prevents, he wonders if he really wants the job as much as he thought.","7.0","N/A","CBS","1964-11-23","Gene Nelson","Fred Freeman - Lawrence J. Cohen","0:25:43","2018-12-22","2018-12-23","/library/metadata/24667/thumb/1545581055","N/A","N/A","N/A"
"24668","The Andy Griffith Show","Pageant","The Pageant","1964","5","11","TV-G","Aunt Bee is elated when she is cast in the lead role in the Mayberry Centennial Pageant. When it becomes apparent she is not the actress she thinks she is, Andy devises a way for her to get a first-hand look at some real talent.","5.0","N/A","CBS","1964-11-30","Gene Nelson","Harvey Bullock","0:25:38","2018-12-22","2018-12-23","/library/metadata/24668/thumb/1545581055","N/A","N/A","N/A"
"24669","The Andy Griffith Show","Darling Baby","The Darling Baby","1964","5","12","TV-G","The Darling family returns to Mayberry seeking a future husband for their 3-month-old daughter. To Andy's horror, they choose Opie, and he finds he will have to scare up a little witchcraft to get out of this one.","3.0","N/A","CBS","1964-12-07","Howard Morris","Everett Greenbaum - Jim Fritzell","0:25:52","2018-12-22","2018-12-23","/library/metadata/24669/thumb/1545581055","N/A","N/A","N/A"
"24670","The Andy Griffith Show","N/A","Andy and Helen Have Their Day","1964","5","13","TV-G","Andy and Helen end up before a justice of the peace when Andy forgets his fishing license during their picnic. When word reaches Barney, he believes they are getting married and rounds up the whole gang to be there for the nuptials.","4.0","N/A","CBS","1964-12-14","Howard Morris","Bill Idelson - Sam Bobrick","0:25:23","2018-12-22","2018-12-23","/library/metadata/24670/thumb/1545581055","N/A","N/A","N/A"
"24671","The Andy Griffith Show","N/A","Three Wishes for Opie","1964","5","14","TV-G","Opie makes three wishes on a ""magic lamp"" Barney bought. When one of his wishes doesn't come true, Barney dismisses the whole thing. Opie learns there are many different ways for a wish to be granted.","7.0","N/A","CBS","1964-12-21","Howard Morris","Richard M. Powell","0:25:49","2018-12-22","2018-12-23","/library/metadata/24671/thumb/1545581055","N/A","N/A","N/A"
"24672","The Andy Griffith Show","N/A","Otis Sues the County","1964","5","15","TV-G","Otis is talked into suing the county by a shady lawyer, thinking Andy will support his efforts to attract more money for the courthouse. To his surprise, Andy decides to fight the case.","6.0","N/A","CBS","1964-12-28","Howard Morris","Bob Ross","0:25:19","2018-12-22","2018-12-23","/library/metadata/24672/thumb/1545581055","N/A","N/A","N/A"
"24673","The Andy Griffith Show","N/A","Barney Fife, Realtor","1965","5","16","TV-G","Andy catches Opie trying to sell his broken bike to a friend and teaches him a lesson in honest dealing. But when Barney talks Andy into selling his house, the lesson comes to haunt him as Opie points out all the faults of the Taylor house to Barney's potential buyers.","3.0","N/A","CBS","1965-01-04","Peter Baldwin","Bill Idelson - Sam Bobrick","0:25:45","2018-12-22","2018-12-23","/library/metadata/24673/thumb/1545581055","N/A","N/A","N/A"
